set_code,product_id,name,variant_codes
PGO,274421,Pokemon GO Booster Pack,N
PGO,274433,Bulbasaur,"N,RH"
PGO,274434,Ivysaur,"N,RH"
PGO,274435,Venusaur,"H,RH"
PGO,274436,Charmander,"N,RH"
PGO,274438,Charmeleon,"N,RH"
PGO,274439,Charizard,"H,RH"
PGO,274445,Squirtle,"N,RH"
PGO,274451,Wartortle,"N,RH"
PGO,274453,Blastoise,"H,RH"
PGO,274457,Wimpod,"N,RH"
PGO,274459,Golisopod,"H,RH"
PGO,274461,Pikachu (28),"H,RH"
PGO,274465,Radiant Venusaur,H
PGO,274467,Radiant Charizard,H
PGO,274468,Radiant Blastoise,H
PGO,274470,Mewtwo V (Alternate Full Art),H
PGO,275825,Pokemon GO Pin Collection [Bulbasaur],N
PGO,275826,Pokemon GO Pin Collection [Charmander],N
PGO,275827,Pokemon GO Pin Collection [Squirtle],N
PGO,275831,Code Card - Pokemon GO Pin Collection [Bulbasaur],N
PGO,275832,Code Card - Pokemon GO Pin Collection [Charmander],N
PGO,275833,Code Card - Pokemon GO Pin Collection [Squirtle],N
PGO,275842,Pokemon GO Premier Deck Holder Collection [Dragonite VSTAR],N
PGO,275845,Pokemon GO Pin Collection [Set of 3],N
PGO,276943,Alolan Exeggutor V,H
PGO,276944,Spinarak,"N,RH"
PGO,276945,Ariados,"N,RH"
PGO,276946,Pikachu (27),"N,RH"
PGO,276947,Numel,"N,RH"
PGO,276948,Camerupt,"N,RH"
PGO,276949,Slowpoke,"N,RH"
PGO,276950,Slowbro,"N,RH"
PGO,276951,Magikarp,"N,RH"
PGO,276953,Moltres,"H,RH"
PGO,276954,Zapdos,"H,RH"
PGO,276955,Gyarados,"H,RH"
PGO,276957,Lapras,"H,RH"
PGO,276959,Articuno,"H,RH"
PGO,276960,Mewtwo V,H
PGO,276962,Dragonite V,H
PGO,276963,Mewtwo VSTAR,H
PGO,276964,Dragonite VSTAR,H
PGO,276965,Chansey,"N,RH"
PGO,276966,Natu,"N,RH"
PGO,276967,Blissey,"H,RH"
PGO,276969,Xatu,"N,RH"
PGO,276971,Ditto,H
PGO,276972,Lunatone,"N,RH"
PGO,276973,Eevee,"N,RH"
PGO,276974,Snorlax,"H,RH"
PGO,276975,Aipom,"N,RH"
PGO,276976,Sylveon,"H,RH"
PGO,276978,Ambipom,"N,RH"
PGO,276980,Slaking V,H
PGO,276981,Onix,"N,RH"
PGO,276982,Bidoof,"N,RH"
PGO,276983,Bibarel,"N,RH"
PGO,276984,Larvitar,"N,RH"
PGO,276985,Pidove,"N,RH"
PGO,276988,Tranquill,"N,RH"
PGO,276989,Unfezant,"N,RH"
PGO,276990,Pupitar,"N,RH"
PGO,276991,Blanche,"N,RH"
PGO,276992,Candela,"N,RH"
PGO,276993,Solrock,"N,RH"
PGO,276994,Egg Incubator,"N,RH"
PGO,276995,Lure Module,"N,RH"
PGO,276996,PokeStop,"N,RH"
PGO,276997,Rare Candy,"N,RH"
PGO,276998,Spark,"N,RH"
PGO,276999,Conkeldurr V,H
PGO,277000,Alolan Exeggutor V (Full Art),H
PGO,277001,Conkeldurr V (Full Art),H
PGO,277002,Alolan Rattata,"N,RH"
PGO,277003,Alolan Raticate,"N,RH"
PGO,277004,Conkeldurr V (Alternate Full Art),H
PGO,277005,Melmetal V (Full Art),H
PGO,277006,Dragonite V (Full Art),H
PGO,277007,Tyranitar,"H,RH"
PGO,277008,Slaking V (Full Art),H
PGO,277009,Professor's Research [Professor Willow] (Full Art),H
PGO,277011,Mewtwo VSTAR (79) (Secret),H
PGO,277012,Steelix,"N,RH"
PGO,277013,Melmetal VMAX (Secret),H
PGO,277014,Dragonite VSTAR (Secret),H
PGO,277015,Blanche (Secret),H
PGO,277016,Melmetal,"H,RH"
PGO,277017,Candela (Secret),H
PGO,277018,Professor's Research [Professor Willow] (Secret),H
PGO,277019,Melmetal V,H
PGO,277020,Spark (Secret),H
PGO,277023,Melmetal VMAX,H
PGO,277024,Mewtwo VSTAR (86) (Secret),H
PGO,277025,Egg Incubator (Secret),H
PGO,277026,Lure Module (Secret),H
PGO,277027,Meltan,"N,RH"
PGO,277788,Bidoof (Peelable Ditto),RH
PGO,277791,Numel (Peelable Ditto),RH
PGO,277793,Spinarak (Peelable Ditto),RH
PGO,277884,Code Card - Pokemon Go Booster Pack,N
PGO,284193,Code Card - V Battle Deck [Melmetal V],N
PGO,284194,Code Card - V Battle Deck [Mewtwo V],N
PGO,453432,Code Card - Pokemon GO Premier Deck Holder Collection [Dragonite VSTAR],N
PGO,482321,Code Card - Pokemon GO Pokemon Center Elite Trainer Box Plus (Exclusive),N
PGO,630089,Pokemon Go Pokemon Center Elite Trainer Box Plus Case (Exclusive),N
PGO,692922,Pokemon GO Pin Collection Case,N
PHF,278678,Code Card - Collector Chest,N
PHF,280433,Code Card - Gallade EX Box,N
PHF,280436,Code Card - Mega Diancie EX Premium Collection,N
PHF,280437,Code Card - Mega Metagross EX Premium Collection,N
PHF,280444,"Code Card - Phantom Forces Theme Deck - ""Bolt Twister"" [Galvantula]",N
PHF,280446,Code Card - XY Phantom Forces Booster Pack,N
PHF,550676,Phantom Forces Sleeved Booster Pack,N
PHF,94134,Venonat,"N,RH"
PHF,94135,Venomoth,"N,RH"
PHF,94136,Yanma,"N,RH"
PHF,94137,Yanmega,"N,RH"
PHF,94138,Sewaddle,"N,RH"
PHF,94139,Swadloon,"N,RH"
PHF,94140,Leavanny,"N,RH"
PHF,94141,Karrablast,"N,RH"
PHF,94142,Fletchinder,"N,RH"
PHF,94143,Talonflame,"N,RH"
PHF,94144,Litleo,"N,RH"
PHF,94145,Pyroar,"H,RH"
PHF,94146,Krabby,"N,RH"
PHF,94147,Kingler,"N,RH"
PHF,94148,Totodile,"N,RH"
PHF,94149,Croconaw,"N,RH"
PHF,94150,Feraligatr,"H,RH"
PHF,94151,Finneon,"N,RH"
PHF,94152,Lumineon,"N,RH"
PHF,94153,Frillish,"N,RH"
PHF,94154,Jellicent,"N,RH"
PHF,94155,Alomomola,"N,RH"
PHF,94156,Manectric EX,H
PHF,94157,M Manectric EX,H
PHF,94158,Pachirisu,"N,RH"
PHF,94159,Joltik,"N,RH"
PHF,94160,Galvantula,"N,RH"
PHF,94161,Helioptile (28),"N,RH"
PHF,94162,Helioptile (29),"N,RH"
PHF,94163,Heliolisk,"H,RH"
PHF,94164,Zubat,"N,RH"
PHF,94165,Golbat,"N,RH"
PHF,94166,Crobat,"N,RH"
PHF,94167,Gengar EX,H
PHF,94168,M Gengar EX,H
PHF,94169,Wobbuffet,"N,RH"
PHF,94235,Gulpin,"N,RH"
PHF,94236,Swalot,"N,RH"
PHF,94237,Munna,"N,RH"
PHF,94238,Musharna,"N,RH"
PHF,94239,Litwick,"N,RH"
PHF,94500,Lampent,"N,RH"
PHF,94501,Chandelure,"H,RH"
PHF,94502,Pumpkaboo,"N,RH"
PHF,94503,Gourgeist,"H,RH"
PHF,94504,Gligar,"N,RH"
PHF,94505,Gliscor,"N,RH"
PHF,94506,Roggenrola,"N,RH"
PHF,94507,Boldore,"N,RH"
PHF,94508,Gigalith,"H,RH"
PHF,94509,Murkrow,"N,RH"
PHF,94510,Honchkrow,"N,RH"
PHF,94511,Poochyena,"N,RH"
PHF,94512,Mightyena,"N,RH"
PHF,94513,Spiritomb,"N,RH"
PHF,94514,Purrloin,"N,RH"
PHF,94515,Liepard,"N,RH"
PHF,94622,XY Phantom Forces Booster Pack,N
PHF,94624,"Phantom Forces Theme Deck - ""Burning Winds"" [Talonflame]",N
PHF,94625,"Phantom Forces Theme Deck - ""Bolt Twister"" [Galvantula]",N
PHF,94626,Malamar EX,H
PHF,94627,Skarmory,"N,RH"
PHF,94628,Bronzor,"N,RH"
PHF,94629,Bronzong,"N,RH"
PHF,94630,Dialga EX,H
PHF,94631,Heatran,"H,RH"
PHF,94632,Escavalier,"N,RH"
PHF,94633,Aegislash EX,H
PHF,94634,Klefki,"N,RH"
PHF,94635,Florges EX,H
PHF,94636,Swirlix,"N,RH"
PHF,94637,Slurpuff,"H,RH"
PHF,94638,Dedenne,"N,RH"
PHF,94639,Diancie,"H,RH"
PHF,94640,Deino,"N,RH"
PHF,94641,Zweilous,"N,RH"
PHF,94642,Hydreigon,"H,RH"
PHF,94643,Goomy,"N,RH"
PHF,94644,Sliggoo,"N,RH"
PHF,94645,Goodra,"H,RH"
PHF,94646,Spearow,"N,RH"
PHF,94647,Fearow,"N,RH"
PHF,94648,Chansey,"N,RH"
PHF,94649,Blissey,"N,RH"
PHF,94650,Girafarig,"N,RH"
PHF,94651,Whismur,"N,RH"
PHF,94652,Loudred,"N,RH"
PHF,94653,Exploud,"N,RH"
PHF,94654,Regigigas,"H,RH"
PHF,94655,Bunnelby,"N,RH"
PHF,94656,Diggersby,"N,RH"
PHF,94657,Fletchling,"N,RH"
PHF,94658,Furfrou,"N,RH"
PHF,94659,AZ,"N,RH"
PHF,94660,AZ (117 Full Art),H
PHF,94661,Battle Compressor,"N,RH"
PHF,94662,Dimension Valley,"N,RH"
PHF,94663,Gengar Spirit Link,"N,RH"
PHF,94664,Hand Scope,"N,RH"
PHF,94665,Head Ringer,H
PHF,94666,Jamming Net,H
PHF,94667,Lysandre's Trump Card,"N,RH"
PHF,94668,Manectric Spirit Link,"N,RH"
PHF,94669,Professor Sycamore,"N,RH"
PHF,94670,Robo Substitute,"N,RH"
PHF,94671,Roller Skates,"N,RH"
PHF,94672,Shauna,"N,RH"
PHF,94673,Steel Shelter,"N,RH"
PHF,94674,Target Whistle,"N,RH"
PHF,94675,Tierno,"N,RH"
PHF,94676,Trick Coin,"N,RH"
PHF,94677,VS Seeker,"N,RH"
PHF,94678,Xerosic,"N,RH"
PHF,94679,Xerosic (119 Full Art),H
PHF,94680,Double Colorless Energy,"N,RH"
PHF,94681,Mystery Energy,"N,RH"
PHF,94682,Manectric EX (113 Full Art),H
PHF,94683,Gengar EX (114 Full Art),H
PHF,94684,Malamar EX (115 Full Art),H
PHF,94685,Florges EX (116 Full Art),H
PHF,94686,Lysandre's Trump Card (118 Full Art),H
PHF,94687,M Manectric EX (120 Secret Rare),H
PHF,94688,M Gengar EX (121 Secret Rare),H
PHF,94689,Dialga EX (122 Secret Rare),H
PHF,94690,Enhanced Hammer,"N,RH"
PHF,97785,Phantom Forces 3 Pack Blister [Darkrai],N
PK,83456,Absol ex,H
PK,83477,Aggron,"H,RH"
PK,83515,Altaria,"H,RH"
PK,83560,Anorith,"N,RH"
PK,83620,Armaldo,"H,RH"
PK,83635,Aron,"N,RH"
PK,83696,Bagon,"N,RH"
PK,83715,Baltoy,"N,RH"
PK,83721,Banette,"H,RH"
PK,83741,Battle Frontier,"N,RH"
PK,83787,Beldum,"N,RH"
PK,83908,Blaziken,"H,RH"
PK,84074,Cacnea,"N,RH"
PK,84079,Cacturne,"N,RH"
PK,84113,Carvanha,"N,RH"
PK,84188,Charizard,"H,RH"
PK,84214,Charmander,"N,RH"
PK,84230,Charmeleon,"N,RH"
PK,84307,Chinchou,"N,RH"
PK,84331,Claw Fossil,"N,RH"
PK,84340,Claydol ex,H
PK,84410,Combusken,"N,RH"
PK,84453,Cradily,"H,RH"
PK,84541,Cyclone Energy,"N,RH"
PK,84688,Darkness Energy (Special),"N,RH"
PK,84739,Delcatty,"H,RH"
PK,84921,Drake's Stadium,"N,RH"
PK,85027,Dusclops,"N,RH"
PK,85049,Duskull,"N,RH"
PK,85218,Energy Recycle System,"N,RH"
PK,85224,Energy Removal 2,"N,RH"
PK,85256,Energy Switch,"N,RH"
PK,85441,Fighting Energy,H
PK,85462,Fire Energy,H
PK,85503,Flareon Star,H
PK,85531,Flygon ex,H
PK,85634,Gardevoir,"H,RH"
PK,85751,Glacia's Stadium,"N,RH"
PK,85754,Glalie,"N,RH"
PK,85877,Grass Energy,H
PK,85897,Great Ball,"N,RH"
PK,86351,Jolteon Star,H
PK,86385,Kabuto,"N,RH"
PK,86398,Kabutops,"H,RH"
PK,86465,Kirlia,"N,RH"
PK,86579,Lairon,"N,RH"
PK,86607,Lanturn,"N,RH"
PK,86766,Lightning Energy,H
PK,86788,Lileep,"N,RH"
PK,86964,Machamp,"H,RH"
PK,86980,Machoke,"N,RH"
PK,86994,Machop,"N,RH"
PK,87080,Magnemite,"N,RH"
PK,87106,Magneton,"N,RH"
PK,87255,Master Ball,"N,RH"
PK,87260,Mawile,"N,RH"
PK,87274,Medicham,"N,RH"
PK,87283,Meditite,"N,RH"
PK,87347,Metagross ex,H
PK,87361,Metal Energy (Special),"N,RH"
PK,87377,Metang,"N,RH"
PK,87446,Mightyena,"N,RH"
PK,87633,Multi Energy,"N,RH"
PK,87665,Mysterious Fossil,"N,RH"
PK,87771,Ninetales,"N,RH"
PK,87824,Nuzleaf,"N,RH"
PK,87859,Omanyte,"N,RH"
PK,87869,Omastar,"N,RH"
PK,88010,Phoebe's Stadium,"N,RH"
PK,88017,Pichu,"N,RH"
PK,88084,Pikachu,"N,RH"
PK,88299,Poochyena,"N,RH"
PK,88383,Professor Birch,"N,RH"
PK,88422,Psychic Energy,H
PK,88509,Raichu,"H,RH"
PK,88560,Ralts,"N,RH"
PK,88813,Root Fossil,"N,RH"
PK,88851,Sableye,"N,RH"
PK,88904,Salamence ex,H
PK,88976,Scott,"N,RH"
PK,89031,Sealeo,"N,RH"
PK,89042,Seedot,"N,RH"
PK,89085,Seviper,"N,RH"
PK,89098,Sharpedo,"N,RH"
PK,89126,Shelgon,"N,RH"
PK,89161,Shiftry ex,H
PK,89199,Shuppet,"N,RH"
PK,89203,Sidney's Stadium,"N,RH"
PK,89247,Skarmory ex,H
PK,89266,Skitty,"N,RH"
PK,89290,Slaking,"H,RH"
PK,89297,Slakoth,"N,RH"
PK,89401,Snorunt,"N,RH"
PK,89447,Spheal,"N,RH"
PK,89568,Steven's Advice,"N,RH"
PK,89656,Swablu,"N,RH"
PK,89959,Torchic,"N,RH"
PK,90022,Trapinch,"N,RH"
PK,90292,Vaporeon Star,H
PK,90336,Vibrava,"N,RH"
PK,90369,Vigoroth,"N,RH"
PK,90440,Vulpix,"N,RH"
PK,90471,Walrein ex,H
PK,90474,Warp Energy,"N,RH"
PK,90509,Water Energy,H
PK,90619,Wobbuffet,"N,RH"
PK,90656,Wynaut,"N,RH"
PK,90705,Zangoose,"N,RH"
PK,98529,Power Keepers Booster Pack,N
PL,83517,Altaria,"N,RH"
PL,83543,Ampharos,"H,RH"
PL,83626,Armor Fossil,"N,RH"
PL,83723,Banette,"N,RH"
PL,83736,Bastiodon,"N,RH"
PL,83759,Beautifly,"N,RH"
PL,83894,Blastoise,"H,RH"
PL,83910,Blaziken,"H,RH"
PL,83922,Blissey,"N,RH"
PL,83991,Broken Time-Space,"N,RH"
PL,84000,Bronzong G,"N,RH"
PL,84076,Cacnea,"N,RH"
PL,84081,Cacturne,"N,RH"
PL,84101,Carnivine (68),"N,RH"
PL,84102,Carnivine (43),"N,RH"
PL,84122,Cascoon,"N,RH"
PL,84176,Chansey,"N,RH"
PL,84288,Chimchar,"N,RH"
PL,84395,Combee,"N,RH"
PL,84412,Combusken,"N,RH"
PL,84460,Cranidos,"N,RH"
PL,84494,Crobat G,"N,RH"
PL,84557,Cyrus's Conspiracy,"N,RH"
PL,84741,Delcatty,"H,RH"
PL,84802,Dialga (23),"N,RH"
PL,84803,Dialga (6),"H,RH"
PL,84804,Dialga (5),"H,RH"
PL,84810,Dialga G,"H,RH"
PL,84811,Dialga G LV.X,H
PL,84824,Diglett,"N,RH"
PL,84926,Drapion LV.X,H
PL,85003,Dugtrio,"N,RH"
PL,85011,Dunsparce,"N,RH"
PL,85058,Dustox,"N,RH"
PL,85116,Electabuzz,H
PL,85141,Electrike,"N,RH"
PL,85200,Empoleon,"N,RH"
PL,85481,Flaaffy,"N,RH"
PL,85603,Galactic HQ,"N,RH"
PL,85636,Gardevoir,"H,RH"
PL,85734,Giratina (28),"N,RH"
PL,85735,Giratina (27),"N,RH"
PL,85736,Giratina (10),"H,RH"
PL,85737,Giratina (9),"H,RH"
PL,85742,Giratina LV.X,H
PL,85816,Golduck,"N,RH"
PL,85912,Grimer,"N,RH"
PL,85918,Grotle,"N,RH"
PL,86005,Gyarados G,"N,RH"
PL,86008,Happiny,"N,RH"
PL,86094,Hitmonchan,H
PL,86164,Honchkrow G,"N,RH"
PL,86215,Houndoom G,"N,RH"
PL,86277,Infernape,"N,RH"
PL,86468,Kirlia,"N,RH"
PL,86528,Kricketot,"N,RH"
PL,86533,Kricketune,"N,RH"
PL,86619,Lapras,"N,RH"
PL,86711,Level Max,"N,RH"
PL,86713,Lickilicky,"N,RH"
PL,86722,Lickitung,"N,RH"
PL,86732,Life Herb,"N,RH"
PL,86820,Lombre,"N,RH"
PL,86822,Looker's Investigation,"N,RH"
PL,86837,Lotad,"N,RH"
PL,86838,Lotad (Shiny),RH
PL,86878,Lucario,"N,RH"
PL,86900,Ludicolo,"N,RH"
PL,86937,Luvdisc,"N,RH"
PL,87162,Manectric,"H,RH"
PL,87203,Mareep,"N,RH"
PL,87306,Memory Berry,"N,RH"
PL,87435,Miasma Valley,"N,RH"
PL,87448,Mightyena,"N,RH"
PL,87509,Misdreavus,"N,RH"
PL,87516,Mismagius,"N,RH"
PL,87572,Monferno,"N,RH"
PL,87624,Muk,"N,RH"
PL,87773,Ninetales,"N,RH"
PL,87802,Nosepass,"N,RH"
PL,87833,Octillery,"N,RH"
PL,87910,Palkia,"N,RH"
PL,87917,Palkia G,"H,RH"
PL,87918,Palkia G Lv.X,H
PL,88149,Piplup,"N,RH"
PL,88178,PlusPower,"N,RH"
PL,88188,Poke Ball,"N,RH"
PL,88203,Pokedex HANDY910is,"N,RH"
PL,88233,Pokemon Rescue,"N,RH"
PL,88301,Poochyena,"N,RH"
PL,88371,Prinplup,"N,RH"
PL,88377,Probopass,"N,RH"
PL,88439,Psyduck,"N,RH"
PL,88466,Purugly G,"N,RH"
PL,88547,Rainbow Energy,"N,RH"
PL,88563,Ralts,"N,RH"
PL,88571,Rampardos,"H,RH"
PL,88698,Remoraid,"N,RH"
PL,88756,Riolu,"N,RH"
PL,89002,Scyther,H
PL,89087,Seviper,"N,RH"
PL,89106,Shaymin (38),"N,RH"
PL,89107,Shaymin (15),"H,RH"
PL,89108,Shaymin (14),"H,RH"
PL,89114,Shaymin Lv.X (Land Forme),H
PL,89115,Shaymin Lv.X (Sky Forme),H
PL,89151,Shieldon,"N,RH"
PL,89201,Shuppet,"N,RH"
PL,89213,Silcoon,"N,RH"
PL,89268,Skitty,"N,RH"
PL,89278,Skull Fossil,"N,RH"
PL,89284,Skuntank G,"N,RH"
PL,89292,Slaking,"H,RH"
PL,89299,Slakoth,"N,RH"
PL,89495,Squirtle,"N,RH"
PL,89658,Swablu,"N,RH"
PL,89659,Swablu (Shiny),RH
PL,89765,Tauros,"N,RH"
PL,89805,Team Galactic's Invention G-101 Energy Gain,"N,RH"
PL,89806,Team Galactic's Invention G-103 Power Spray,"N,RH"
PL,89807,Team Galactic's Invention G-105 Poke Turn,"N,RH"
PL,89961,Torchic,"N,RH"
PL,89971,Torkoal,"N,RH"
PL,89986,Torterra,"N,RH"
PL,90012,Toxicroak G,"N,RH"
PL,90077,Turtwig,"N,RH"
PL,90371,Vigoroth,"N,RH"
PL,90442,Vulpix,"N,RH"
PL,90443,Vulpix (Shiny),RH
PL,90490,Wartortle,"N,RH"
PL,90536,Weavile G,"H,RH"
PL,90652,Wurmple,"N,RH"
PL,90707,Zangoose,"N,RH"
PL,98591,Platinum Booster Pack,N
PLB,137096,Team Plasma Tin [Deoxys EX],N
PLB,137097,Team Plasma Tin [Thundurus EX],N
PLB,280558,Code Card - Plasma Blast Booster Pack,N
PLB,280559,Code Card - Team Plasma Tin [Deoxys EX],N
PLB,280562,Code Card - Team Plasma Tin [Thundurus EX],N
PLB,83442,Abomasnow,"N,RH"
PLB,83461,Accelgor (Team Plasma),"N,RH"
PLB,83482,Aggron,"N,RH"
PLB,83608,Archen,"N,RH"
PLB,83611,Archeops,"H,RH"
PLB,83641,Aron,"N,RH"
PLB,83672,Axew,"N,RH"
PLB,83676,Azelf,"N,RH"
PLB,83702,Bagon,"N,RH"
PLB,83898,Blastoise,"H,RH"
PLB,84085,Caitlin,"N,RH"
PLB,84110,Carracosta,"N,RH"
PLB,84244,Chatot (Team Plasma),"N,RH"
PLB,84450,Cover Fossil,"N,RH"
PLB,84455,Cradily,"N,RH"
PLB,84808,Dialga EX (Team Plasma),H
PLB,84809,Dialga EX (Team Plasma) (99 Full Art),H
PLB,84951,Drifblim,"N,RH"
PLB,84963,Drifloon,"N,RH"
PLB,84980,Druddigon,"N,RH"
PLB,84995,Ducklett,"N,RH"
PLB,85018,Duosion,"N,RH"
PLB,85041,Dusknoir (104 Secret Rare),H
PLB,85069,Eelektrik,"N,RH"
PLB,85072,Eelektross (Team Plasma),"H,RH"
PLB,85231,Energy Retrieval,"N,RH"
PLB,85315,Escavalier (Team Plasma),"N,RH"
PLB,85351,Exeggcute (102 Secret Rare),H
PLB,85561,Fraxure,"N,RH"
PLB,85574,Froslass (Team Plasma),"N,RH"
PLB,85595,G Booster (Team Plasma),H
PLB,85596,G Scope (Team Plasma),H
PLB,85661,Genesect,"N,RH"
PLB,85665,Genesect EX (Team Plasma),H
PLB,85666,Genesect EX (Team Plasma) (97 Full Art),H
PLB,85757,Glalie (Team Plasma),"N,RH"
PLB,85834,Golett,"N,RH"
PLB,85838,Golurk,"H,RH"
PLB,86036,Haxorus,"H,RH"
PLB,86213,Houndoom,"H,RH"
PLB,86234,Houndour,"N,RH"
PLB,86288,Iris,"N,RH"
PLB,86289,Iris (101 Full Art),H
PLB,86333,Jirachi EX,H
PLB,86334,Jirachi EX (98 Full Art),H
PLB,86424,Kangaskhan,"N,RH"
PLB,86427,Karrablast,"N,RH"
PLB,86568,Kyurem EX,H
PLB,86585,Lairon,"N,RH"
PLB,86624,Lapras,"N,RH"
PLB,86631,Larvesta,"N,RH"
PLB,86790,Lileep,"N,RH"
PLB,86969,Machamp (49),"H,RH"
PLB,86970,Machamp (50),"N,RH"
PLB,86985,Machoke,"N,RH"
PLB,86999,Machop,"N,RH"
PLB,87250,Masquerain (Team Plasma),"N,RH"
PLB,87256,Master Ball,H
PLB,87333,Mesprit,"H,RH"
PLB,87645,Munna,"N,RH"
PLB,87662,Musharna,"N,RH"
PLB,87835,Octillery (Team Plasma),"N,RH"
PLB,87915,Palkia EX (Team Plasma),H
PLB,87916,Palkia EX (Team Plasma) (100 Full Art),H
PLB,88157,Plasma Energy (Team Plasma),"N,RH"
PLB,88160,Plume Fossil,"N,RH"
PLB,88210,Pokemon Catcher,"N,RH"
PLB,88314,Porygon,"N,RH"
PLB,88319,Porygon-Z (Team Plasma),"H,RH"
PLB,88329,Porygon2,"N,RH"
PLB,88397,Professor Juniper,"N,RH"
PLB,88597,Rare Candy,"N,RH"
PLB,88598,Rare Candy (105 Secret Rare),H
PLB,88691,Relicanth (Team Plasma),"N,RH"
PLB,88700,Remoraid,"N,RH"
PLB,88723,Reuniclus,"N,RH"
PLB,88725,Reversal Trigger (Team Plasma),"N,RH"
PLB,88814,Root Fossil Lileep,"N,RH"
PLB,88901,Salamence,"H,RH"
PLB,88940,Sawk,"N,RH"
PLB,88974,Scoop Up Cyclone,H
PLB,89131,Shelgon,"N,RH"
PLB,89148,Shelmet,"N,RH"
PLB,89208,Sigilyph,"H,RH"
PLB,89215,Silver Bangle,"N,RH"
PLB,89216,Silver Mirror,"N,RH"
PLB,89404,Snorunt,"N,RH"
PLB,89407,Snover,"N,RH"
PLB,89422,Solosis,"N,RH"
PLB,89499,Squirtle,"N,RH"
PLB,89607,Suicune,"N,RH"
PLB,89652,Surskit,"N,RH"
PLB,89861,Teddiursa,"N,RH"
PLB,89902,Throh,"N,RH"
PLB,89922,Tirtouga,"N,RH"
PLB,90063,Tropius,"N,RH"
PLB,90097,Tynamo,"N,RH"
PLB,90136,Ultra Ball,"N,RH"
PLB,90258,Ursaring (Team Plasma),"N,RH"
PLB,90261,Uxie,"N,RH"
PLB,90390,Virizion (Secret),H
PLB,90393,Virizion EX,H
PLB,90394,Virizion EX (Full Art),H
PLB,90405,Volcarona (Team Plasma),"N,RH"
PLB,90493,Wartortle,"N,RH"
PLB,98573,Plasma Blast Booster Pack,N
PLF,280563,Code Card - Plasma Freeze Booster Pack,N
PLF,83455,Absol (Team Plasma),"H,RH"
PLF,83773,Beedrill,"N,RH"
PLF,83793,Beldum,"N,RH"
PLF,83848,Bisharp (Team Plasma) (73),"N,RH"
PLF,83849,Bisharp (Team Plasma) (74),"N,RH"
PLF,84077,Cacnea,"N,RH"
PLF,84082,Cacturne,"N,RH"
PLF,84167,Chandelure (Team Plasma),"H,RH"
PLF,84312,Chinchou,"N,RH"
PLF,84387,Cofagrigus (Team Plasma) (56),"H,RH"
PLF,84388,Cofagrigus (Team Plasma) (57),"N,RH"
PLF,84515,Cryogonal (Team Plasma),"N,RH"
PLF,84731,Deino (75),"N,RH"
PLF,84732,Deino (76),"N,RH"
PLF,84775,Deoxys EX (Team Plasma),H
PLF,84777,Deoxys EX (Team Plasma) (Full Art),H
PLF,84904,Dragonair,"N,RH"
PLF,84916,Dragonite,"H,RH"
PLF,84939,Dratini,"N,RH"
PLF,85092,Eevee (89),"N,RH"
PLF,85093,Eevee (90),"N,RH"
PLF,85162,Electrode,"H,RH"
PLF,85203,Empoleon (117 Secret Rare),H
PLF,85328,Espeon (Team Plasma),"N,RH"
PLF,85350,Exeggcute,"N,RH"
PLF,85363,Exeggutor,"N,RH"
PLF,85502,Flareon (Team Plasma),"N,RH"
PLF,85510,Float Stone,"N,RH"
PLF,85577,Frozen City (Team Plasma),"N,RH"
PLF,85617,Garbodor (119 Secret Rare),H
PLF,85626,Garchomp (120 Secret Rare),H
PLF,85694,Ghetsis (Team Plasma),"H,RH"
PLF,85695,Ghetsis (Team Plasma) (Full Art),H
PLF,85749,Glaceon (Team Plasma),"N,RH"
PLF,85915,Grimer,"N,RH"
PLF,85945,Grovyle,"N,RH"
PLF,86017,Hariyama,"N,RH"
PLF,86052,Heatran EX (Team Plasma),H
PLF,86053,Heatran EX (Team Plasma) (Full Art),H
PLF,86175,Hoothoot,"N,RH"
PLF,86193,Horsea,"N,RH"
PLF,86244,Hydreigon (Team Plasma),"H,RH"
PLF,86350,Jolteon (Team Plasma),"N,RH"
PLF,86416,Kakuna,"N,RH"
PLF,86432,Kecleon,"N,RH"
PLF,86449,Kingdra,"H,RH"
PLF,86539,Krokorok,"N,RH"
PLF,86546,Krookodile (Team Plasma),"N,RH"
PLF,86565,Kyurem (Team Plasma),"H,RH"
PLF,86590,Lampent,"N,RH"
PLF,86612,Lanturn,"N,RH"
PLF,86660,Latias EX,H
PLF,86662,Latias EX (112 Full Art),H
PLF,86674,Latios EX,H
PLF,86676,Latios EX (113 Full Art),H
PLF,86683,Leafeon (Team Plasma),"N,RH"
PLF,86729,Life Dew,H
PLF,86813,Litwick,"N,RH"
PLF,87135,Makuhita,"N,RH"
PLF,87177,Mankey,"N,RH"
PLF,87265,Mawile,"N,RH"
PLF,87267,Max Potion (121 Secret Rare),H
PLF,87343,Metagross (Team Plasma),"H,RH"
PLF,87383,Metang,"N,RH"
PLF,87467,Miltank,"N,RH"
PLF,87595,Mr. Mime,"N,RH"
PLF,87627,Muk (Team Plasma),"N,RH"
PLF,87700,Nidoking,"N,RH"
PLF,87711,Nidoqueen,"N,RH"
PLF,87721,Nidoran F,"N,RH"
PLF,87730,Nidoran M,"N,RH"
PLF,87739,Nidorina,"N,RH"
PLF,87748,Nidorino,"N,RH"
PLF,87796,Noctowl,"N,RH"
PLF,87886,Onix,"N,RH"
